31 018 32.111
31 006 35.05
31 004 19.GL1.3 R25E
31 201 CGB 78
31 006 29.134
31 008 12.102
31 008 29.01
31 010 30.021
31 006 29.113
31 014 15.03
31 018 1ASR 104
31 020 28.111
31 016 7.GL 1.2 T23N
31 004 32.02
31 012 24.101
31 241 T&B 11
31 004 10.09
31 014 13.131
31 002 MLC 1
31 008 15.142
31 018 18.011
31 010 29.131
31 020 27.08
31 014 28.066
31 020 16.073
31 002 28.163
31 016 8.03
31 002 19.04
31 018 31.09
31 201 D 1ST 16
31 012 12.02
31 010 33.04
31 018 1ASR 52
31 006 13.08
31 010 14.023
31 014 29.123
31 006 19.056
31 241 BR 16
31 010 22.07
31 241 BL 15
31 010 9.102
31 004 7.041
31 241 NE19 11-26
31 241 RV 5
31 241 KE 5
31 111 CR 14
31 201 GL3-34 2
31 010 26.09
31 241 DK 54
31 201 27.0114
31 002 29.082
31 004 2.101
31 201 GL2-34 4.7
31 010 12.01
31 146 RL1 32
31 020 5.09
31 241 NE19 11-29
31 008 4.131
31 012 26.012
31 008 13.12
31 012 ZS 4
31 014 14.124
31 201 CGB 7
31 004 30.013
31 004 7.GL3.3 R25E
31 012 20.03
31 012 26.151
31 201 1ASR 19
31 010 17.108
31 016 16.GL 3.5
31 146 S 34
31 006 2.041
31 020 15.122
31 241 HA2 18
31 018 4.112
31 008 27.081
31 012 35.12
31 014 32.041
31 018 BT 4
31 241 OTP 272
31 146 SW 16 12.3
31 018 19.06
31 201 CGB 74
31 004 18.03
31 018 17.121
31 111 DP 35
31 008 1.12
